loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_status,has_default_history
10819,5502,mortgage,50000,13.24,active,no
10820,5507,mortgage,1000000,14.65,paid,no
10821,5509,mortgage,200000,16.34,paid,no
10822,5510,mortgage,200000,15.79,active,no
10823,5512,mortgage,200000,12.53,active,no
10824,5517,mortgage,100000,12.41,active,no
10825,5524,mortgage,2000000,12.0,defaulted,no
10826,5525,mortgage,2000000,8.72,active,no
10827,5526,mortgage,2000000,9.83,active,no
10828,5535,mortgage,200000,8.97,paid,no
10829,5536,mortgage,50000,14.07,paid,no
10830,5544,mortgage,5000000,11.81,defaulted,no
10831,5547,mortgage,100000,9.01,active,no
10832,5548,mortgage,200000,14.02,paid,no
10833,5550,mortgage,50000,13.66,active,no
10834,5552,personal,100000,14.26,active,no
10835,5554,personal,50000,13.3,active,no
10836,5555,mortgage,1000000,9.79,active,no
10837,5559,mortgage,50000,8.99,paid,no
10838,5562,mortgage,100000,15.04,active,yes
10839,5563,mortgage,200000,10.23,active,no
10840,5564,mortgage,2000000,12.84,active,no
10841,5565,mortgage,100000,12.38,active,no
10842,5566,mortgage,200000,15.87,active,no
10843,5567,mortgage,200000,12.92,active,no
10844,5568,mortgage,5000000,13.14,active,no
10845,5574,mortgage,500000,11.06,active,no
10846,5575,mortgage,5000000,16.17,active,no
10847,5576,mortgage,1000000,13.4,active,no
10848,5577,mortgage,500000,8.54,paid,no
10849,5578,mortgage,2000000,12.95,active,no
10850,5579,mortgage,100000,11.41,active,no
10851,5580,mortgage,500000,8.76,active,no
10852,5581,mortgage,2000000,11.95,active,no
10853,5582,mortgage,200000,14.69,paid,no
10854,5583,mortgage,100000,12.53,paid,no
10855,5585,mortgage,500000,13.62,defaulted,no
10856,5586,mortgage,50000,13.62,defaulted,no
10857,5590,mortgage,2000000,13.87,active,no
10858,5592,mortgage,2000000,11.6,active,no
10859,5594,mortgage,1000000,11.46,active,yes
10860,5595,mortgage,50000,8.54,paid,no
10861,5596,mortgage,100000,9.73,active,no
10862,5598,mortgage,500000,16.11,active,yes
10863,5602,mortgage,200000,15.24,active,no
10864,5603,mortgage,500000,10.7,active,no
10865,5606,mortgage,5000000,11.71,active,no
10866,5609,personal,100000,16.02,active,no
10867,5610,mortgage,100000,10.5,active,no
10868,5611,mortgage,100000,12.76,active,no
10869,5613,mortgage,100000,8.68,active,no
10870,5614,mortgage,5000000,13.46,active,no
10871,5616,mortgage,2000000,15.94,active,no
10872,5621,personal,500000,15.58,active,no
10873,5623,mortgage,50000,12.52,paid,no
10874,5624,mortgage,200000,13.7,active,no
10875,5629,mortgage,200000,13.06,active,no
10876,5633,mortgage,1000000,9.04,active,no
10877,5635,mortgage,2000000,9.77,active,no
10878,5636,mortgage,100000,16.21,defaulted,no
10879,5637,personal,100000,10.55,active,no
10880,5638,mortgage,100000,11.58,paid,no
10881,5640,mortgage,2000000,12.57,active,no
10882,5646,mortgage,50000,16.33,active,no
10883,5648,mortgage,100000,14.02,paid,no
10884,5653,mortgage,1000000,13.54,active,no
10885,5654,mortgage,1000000,12.7,active,no
10886,5656,mortgage,50000,14.11,defaulted,no
10887,5657,mortgage,2000000,13.81,active,no
10888,5658,mortgage,100000,15.72,active,no
10889,5659,mortgage,5000000,12.83,active,no
10890,5660,mortgage,500000,11.87,defaulted,yes
10891,5663,mortgage,500000,14.96,paid,no
10892,5666,mortgage,200000,14.9,active,no
10893,5674,mortgage,50000,9.86,defaulted,no
10894,5675,personal,500000,10.39,active,no
10895,5677,mortgage,200000,16.17,active,no
10896,5682,mortgage,1000000,12.05,active,no
10897,5683,mortgage,200000,12.66,paid,no
10898,5685,mortgage,100000,10.98,paid,no
10899,5686,mortgage,100000,12.35,active,no
10900,5687,mortgage,1000000,14.45,active,no
10901,5688,mortgage,50000,12.36,defaulted,no
10902,5691,mortgage,2000000,11.02,paid,no
10903,5695,personal,100000,9.27,paid,no
10904,5696,mortgage,100000,15.93,active,no
10905,5697,mortgage,200000,15.47,paid,no
10906,5699,mortgage,200000,14.83,paid,no
10907,5701,mortgage,200000,14.05,defaulted,yes
10908,5704,mortgage,500000,12.62,active,no
10909,5706,mortgage,5000000,15.68,paid,no
10910,5708,mortgage,1000000,14.83,defaulted,no
10911,5709,mortgage,50000,15.03,active,no
10912,5720,mortgage,200000,10.98,paid,no
10913,5721,mortgage,50000,11.89,defaulted,no
10914,5723,mortgage,5000000,14.15,active,no
10915,5724,mortgage,200000,11.47,paid,no
10916,5726,mortgage,100000,12.45,active,no
10917,5727,personal,5000000,13.67,active,no
10918,5728,mortgage,50000,12.0,active,no
10919,5735,mortgage,500000,14.84,active,no
10920,5736,mortgage,200000,9.43,paid,no
10921,5737,mortgage,2000000,14.24,active,no
10922,5738,mortgage,1000000,9.66,defaulted,no
10923,5739,mortgage,100000,16.0,active,no
10924,5741,mortgage,5000000,11.01,active,no
10925,5742,mortgage,5000000,14.86,active,no
10926,5744,mortgage,200000,12.67,active,no
10927,5745,mortgage,5000000,9.23,active,no
10928,5747,mortgage,50000,13.16,active,no
10929,5749,mortgage,200000,15.8,paid,no
10930,5750,mortgage,100000,9.76,paid,no
10931,5752,mortgage,1000000,11.07,paid,no
10932,5753,mortgage,1000000,12.01,paid,no
10933,5757,mortgage,1000000,10.7,active,no
10934,5758,mortgage,2000000,16.05,active,no
10935,5763,mortgage,100000,11.52,active,no
10936,5767,personal,2000000,13.76,paid,no
10937,5770,mortgage,2000000,10.29,active,no
10938,5772,mortgage,5000000,10.26,active,no
10939,5774,mortgage,200000,9.91,active,no
10940,5775,mortgage,100000,11.98,active,no
10941,5777,mortgage,100000,12.76,active,no
10942,5779,mortgage,5000000,8.59,active,no
10943,5780,mortgage,200000,15.16,active,no
10944,5787,personal,500000,12.6,active,no
10945,5788,mortgage,2000000,9.76,active,no
10946,5790,mortgage,1000000,9.04,active,no
10947,5791,mortgage,50000,9.01,active,no
10948,5792,mortgage,2000000,10.56,paid,no
10949,5800,mortgage,50000,12.49,active,no
10950,5806,mortgage,200000,15.38,paid,no
10951,5808,mortgage,50000,15.72,active,no
10952,5811,mortgage,500000,15.16,active,no
10953,5812,mortgage,100000,11.13,active,no
10954,5816,mortgage,1000000,10.95,active,no
10955,5817,mortgage,50000,16.4,active,no
10956,5818,mortgage,50000,13.95,paid,no
10957,5820,mortgage,200000,10.94,paid,no
10958,5831,mortgage,200000,11.13,active,no
10959,5832,personal,5000000,11.98,active,no
10960,5833,mortgage,100000,13.47,paid,no
10961,5834,mortgage,1000000,15.68,active,no
10962,5835,mortgage,5000000,10.09,defaulted,no
10963,5838,mortgage,5000000,9.18,defaulted,no
10964,5841,mortgage,50000,11.75,paid,no
10965,5842,mortgage,100000,10.46,active,no
10966,5844,mortgage,1000000,13.11,active,no
10967,5845,mortgage,100000,14.09,defaulted,no
10968,5847,mortgage,50000,10.99,active,no
10969,5853,mortgage,200000,13.98,active,no
10970,5859,mortgage,200000,11.25,active,no
10971,5864,mortgage,200000,13.58,active,no
10972,5866,mortgage,500000,13.56,paid,no
10973,5871,mortgage,100000,10.73,defaulted,no
10974,5872,mortgage,50000,13.59,paid,no
10975,5873,mortgage,100000,11.55,paid,no
10976,5878,mortgage,200000,11.19,active,no
10977,5879,mortgage,2000000,10.81,active,no
10978,5880,mortgage,2000000,11.27,active,no
10979,5881,personal,100000,14.79,active,no
10980,5886,mortgage,1000000,10.46,active,no
10981,5890,mortgage,2000000,13.96,active,no
10982,5891,mortgage,2000000,15.7,active,no
10983,5892,mortgage,100000,11.3,defaulted,no
10984,5894,mortgage,5000000,8.74,defaulted,no
10985,5896,mortgage,500000,8.7,active,no
10986,5897,mortgage,500000,9.62,active,no
10987,5898,mortgage,200000,9.38,paid,no
10988,5904,mortgage,50000,14.48,defaulted,no
10989,5905,mortgage,5000000,10.86,paid,no
10990,5906,mortgage,1000000,13.72,active,no
10991,5907,mortgage,5000000,8.84,active,no
10992,5908,mortgage,50000,10.87,active,no
10993,5909,mortgage,50000,10.37,active,no
10994,5912,mortgage,1000000,10.72,active,no
10995,5913,mortgage,500000,10.03,paid,no
10996,5914,mortgage,5000000,13.44,active,no
10997,5916,personal,2000000,13.8,paid,no
10998,5919,mortgage,200000,9.69,active,no
10999,5922,personal,100000,14.43,active,yes
11000,5923,mortgage,500000,10.5,active,no
11001,5924,mortgage,200000,10.76,active,no
11002,5925,mortgage,2000000,15.13,paid,no
11003,5926,mortgage,500000,15.71,active,no
11004,5927,mortgage,5000000,15.1,paid,no
11005,5932,mortgage,1000000,9.68,defaulted,no
11006,5934,mortgage,50000,16.49,paid,no
11007,5935,mortgage,1000000,13.88,active,no
11008,5936,mortgage,2000000,12.59,active,no
11009,5937,mortgage,100000,16.14,active,no
11010,5939,mortgage,1000000,15.04,active,no
11011,5942,mortgage,2000000,14.03,defaulted,no
11012,5943,mortgage,50000,15.21,active,no
11013,5946,mortgage,500000,11.58,paid,no
11014,5947,mortgage,200000,13.98,paid,no
11015,5948,mortgage,2000000,10.02,defaulted,no
11016,5954,mortgage,2000000,16.4,active,no
11017,5955,mortgage,5000000,13.21,active,no
11018,5956,mortgage,100000,15.01,active,no
11019,5961,mortgage,500000,11.76,paid,no
11020,5964,mortgage,2000000,14.57,active,no
11021,5972,personal,2000000,11.6,active,no
11022,5977,mortgage,200000,13.22,active,no
11023,5982,personal,50000,14.73,active,no
11024,5983,mortgage,1000000,9.43,active,no
11025,5985,mortgage,5000000,11.35,active,no
11026,5986,mortgage,500000,12.86,defaulted,no
11027,5987,mortgage,200000,11.17,active,no
11028,5988,personal,200000,10.97,paid,no
11029,5990,mortgage,1000000,10.75,paid,no
11030,5991,mortgage,500000,10.32,active,no
11031,5993,mortgage,500000,15.29,paid,no
11032,5995,mortgage,5000000,15.89,active,no
11033,5996,mortgage,50000,14.1,paid,no
11034,5998,mortgage,500000,8.74,paid,no
11035,5999,mortgage,5000000,14.79,paid,no
11036,6001,mortgage,2000000,12.76,active,no
11037,6005,mortgage,1000000,14.56,active,no
11038,6011,mortgage,500000,12.0,paid,no
11039,6014,mortgage,50000,8.83,active,no
11040,6017,personal,200000,13.95,paid,no
11041,6018,mortgage,2000000,12.05,paid,no
11042,6019,mortgage,500000,15.49,active,no
11043,6023,mortgage,1000000,14.41,active,no
11044,6024,personal,500000,11.38,active,no
11045,6028,mortgage,5000000,14.29,paid,no
11046,6029,mortgage,100000,12.46,active,no
11047,6030,mortgage,50000,10.1,active,no
11048,6035,mortgage,200000,11.86,active,no
11049,6037,mortgage,100000,10.28,active,yes
11050,6038,mortgage,1000000,8.54,active,no
11051,6041,mortgage,500000,10.47,active,no
11052,6043,mortgage,50000,10.18,active,no
11053,6047,mortgage,2000000,8.53,active,no
11054,6051,mortgage,5000000,14.77,paid,no
11055,6054,mortgage,5000000,9.12,active,no
11056,6056,mortgage,500000,12.09,active,no
11057,6059,mortgage,500000,11.84,paid,no
11058,6060,personal,500000,9.95,paid,no
11059,6062,mortgage,2000000,16.23,active,no
11060,6066,personal,500000,13.33,defaulted,no
11061,6070,mortgage,50000,15.01,active,no
11062,6072,mortgage,2000000,12.47,active,no
11063,6074,mortgage,2000000,14.28,active,no
11064,6076,mortgage,100000,16.26,paid,no
11065,6078,mortgage,1000000,11.29,active,no
11066,6079,mortgage,2000000,12.53,active,no
11067,6080,mortgage,100000,12.62,active,no
11068,6081,mortgage,50000,16.44,active,no
11069,6083,mortgage,1000000,10.36,active,no
11070,6089,mortgage,2000000,13.9,active,no
11071,6091,mortgage,200000,9.61,active,no
11072,6092,mortgage,100000,15.92,paid,no
11073,6094,mortgage,50000,13.22,active,no
11074,6097,mortgage,50000,15.38,active,no
11075,6098,mortgage,50000,15.66,active,no
11076,6101,mortgage,5000000,12.96,defaulted,no
11077,6103,mortgage,1000000,13.96,paid,no
11078,6104,mortgage,500000,14.09,paid,no
11079,6106,mortgage,200000,12.18,active,no
11080,6109,mortgage,1000000,11.98,active,no
11081,6110,mortgage,1000000,9.99,active,no
11082,6115,mortgage,2000000,11.57,paid,no
11083,6121,mortgage,5000000,16.43,active,no
11084,6122,mortgage,100000,10.66,active,no
11085,6123,mortgage,200000,14.6,paid,no
11086,6127,mortgage,50000,8.97,active,no
11087,6129,mortgage,1000000,12.24,defaulted,no
11088,6133,mortgage,200000,8.97,paid,no
11089,6135,mortgage,100000,12.31,active,no
11090,6136,mortgage,500000,8.72,active,no
11091,6138,mortgage,200000,13.41,active,no
11092,6139,mortgage,5000000,13.19,active,no
11093,6140,mortgage,5000000,14.88,active,no
11094,6145,mortgage,50000,13.17,defaulted,no
11095,6148,mortgage,5000000,15.91,active,no
11096,6150,mortgage,1000000,14.76,paid,no
11097,6151,personal,500000,9.56,paid,no
11098,6155,personal,100000,10.62,defaulted,no
11099,6157,mortgage,50000,8.71,active,no
11100,6161,mortgage,500000,11.59,active,no
11101,6162,mortgage,2000000,12.58,defaulted,no
11102,6165,mortgage,2000000,16.07,paid,no
11103,6166,mortgage,100000,12.68,paid,no
11104,6167,mortgage,50000,14.75,paid,no
11105,6170,mortgage,5000000,10.64,active,no
11106,6172,mortgage,1000000,9.73,active,yes
11107,6179,mortgage,100000,14.99,active,no
11108,6182,mortgage,5000000,10.48,active,no
11109,6183,mortgage,500000,15.47,active,no
11110,6185,mortgage,50000,9.86,active,no
11111,6186,mortgage,2000000,15.31,active,no
11112,6188,mortgage,2000000,14.68,active,no
11113,6191,mortgage,200000,13.39,active,no
11114,6193,mortgage,50000,15.3,paid,no
11115,6194,mortgage,500000,11.15,defaulted,no
11116,6195,mortgage,500000,9.83,paid,no
11117,6197,mortgage,200000,9.76,active,no
11118,6198,mortgage,5000000,10.66,active,no
11119,6205,mortgage,500000,12.07,paid,no
11120,6207,mortgage,5000000,15.51,active,no
11121,6210,personal,5000000,9.22,active,no
11122,6212,mortgage,50000,15.82,active,no
11123,6213,mortgage,5000000,15.9,active,no
11124,6217,mortgage,2000000,14.32,active,no
11125,6218,mortgage,100000,15.7,active,no
11126,6220,mortgage,2000000,14.66,active,no
11127,6221,mortgage,5000000,12.73,active,no
11128,6222,mortgage,2000000,13.31,paid,no
11129,6224,mortgage,50000,13.53,active,no
11130,6225,mortgage,5000000,9.52,active,no
11131,6226,mortgage,500000,10.04,paid,no
11132,6228,mortgage,200000,12.69,defaulted,no
11133,6230,mortgage,200000,9.42,active,no
11134,6234,mortgage,1000000,16.22,active,no
11135,6235,personal,200000,12.56,active,yes
11136,6236,mortgage,200000,11.54,paid,no
11137,6238,mortgage,500000,9.76,defaulted,no
11138,6239,personal,100000,11.83,active,no
11139,6240,mortgage,100000,10.92,paid,no
11140,6242,mortgage,500000,9.2,active,no
11141,6247,mortgage,200000,16.24,active,no
11142,6250,mortgage,50000,10.62,paid,no
11143,6251,mortgage,2000000,14.02,active,no
11144,6254,mortgage,5000000,9.23,active,no
11145,6264,mortgage,2000000,15.81,defaulted,no
11146,6268,mortgage,100000,13.23,active,no
11147,6269,mortgage,500000,13.75,active,no
11148,6272,mortgage,50000,14.75,active,no
11149,6274,mortgage,200000,13.35,active,no
11150,6276,mortgage,500000,9.07,active,no
11151,6277,mortgage,100000,11.94,active,no
11152,6281,mortgage,5000000,10.6,paid,no
11153,6288,personal,50000,12.39,defaulted,no
11154,6289,mortgage,50000,11.73,active,no
11155,6291,mortgage,100000,15.11,active,no
11156,6292,mortgage,50000,10.48,active,no
11157,6293,mortgage,2000000,10.11,active,no
11158,6297,mortgage,5000000,16.16,active,no
11159,6298,mortgage,100000,16.1,paid,yes
11160,6300,mortgage,2000000,16.45,paid,no
11161,6301,mortgage,500000,13.05,active,no
11162,6302,mortgage,1000000,9.41,active,no
11163,6304,mortgage,5000000,15.54,active,no
11164,6305,mortgage,200000,9.66,active,no
11165,6306,mortgage,500000,9.74,active,no
11166,6307,mortgage,2000000,10.05,active,no
11167,6308,personal,200000,13.73,paid,no
11168,6309,mortgage,200000,9.36,defaulted,no
11169,6310,mortgage,2000000,14.73,defaulted,no
11170,6311,mortgage,2000000,8.97,paid,no
11171,6312,mortgage,5000000,9.38,active,no
11172,6317,mortgage,100000,11.98,active,no
11173,6319,mortgage,1000000,11.53,active,no
11174,6320,mortgage,5000000,16.42,active,no
11175,6323,mortgage,2000000,16.23,defaulted,no
11176,6326,mortgage,200000,10.02,active,no
11177,6327,mortgage,200000,16.07,paid,no
11178,6328,mortgage,500000,14.04,defaulted,no
11179,6329,mortgage,1000000,11.77,paid,no
11180,6330,mortgage,1000000,14.42,paid,no
11181,6331,mortgage,200000,15.7,active,no
11182,6333,personal,1000000,9.94,active,no
11183,6335,mortgage,500000,10.07,active,no
11184,6336,mortgage,100000,11.77,paid,no
11185,6337,mortgage,200000,9.85,active,no
11186,6338,mortgage,50000,11.38,active,no
11187,6341,mortgage,200000,13.67,active,no
11188,6342,mortgage,200000,15.0,active,no
11189,6343,mortgage,100000,10.92,active,no
11190,6344,mortgage,2000000,10.75,defaulted,no
11191,6345,mortgage,2000000,14.74,active,no
11192,6346,mortgage,50000,11.55,active,no
11193,6347,mortgage,50000,15.05,active,no
11194,6348,mortgage,50000,16.45,active,no
11195,6350,mortgage,2000000,16.34,active,no
11196,6353,mortgage,5000000,13.8,paid,no
11197,6354,mortgage,100000,11.5,paid,no
11198,6355,mortgage,1000000,9.02,active,yes
11199,6356,mortgage,50000,14.4,paid,no
11200,6358,mortgage,1000000,16.32,defaulted,no
11201,6359,mortgage,500000,9.04,active,no
11202,6360,mortgage,100000,8.55,active,no
11203,6361,mortgage,1000000,15.15,active,no
11204,6362,mortgage,2000000,9.32,active,yes
11205,6363,mortgage,5000000,9.15,active,no
11206,6365,mortgage,2000000,15.78,active,no
11207,6366,mortgage,50000,9.14,defaulted,no
11208,6367,mortgage,5000000,9.41,active,no
11209,6369,mortgage,50000,13.06,defaulted,no
11210,6370,mortgage,5000000,14.55,active,no
11211,6371,mortgage,1000000,11.7,active,no
11212,6372,mortgage,2000000,11.86,active,no
11213,6374,mortgage,1000000,13.56,paid,no
11214,6375,mortgage,500000,12.54,active,no
11215,6376,personal,100000,8.65,paid,no
11216,6377,mortgage,2000000,9.41,active,no
11217,6379,mortgage,200000,13.15,active,no
11218,6380,mortgage,2000000,14.85,active,no
11219,6381,personal,500000,14.6,active,no
11220,6383,mortgage,2000000,14.42,active,no
11221,6384,mortgage,500000,14.67,active,no
11222,6385,mortgage,2000000,8.86,active,no
11223,6386,mortgage,500000,15.66,active,no
11224,6387,mortgage,5000000,15.61,paid,no
11225,6388,personal,50000,12.76,active,no
11226,6389,mortgage,1000000,10.49,paid,no
11227,6390,mortgage,2000000,13.24,paid,no
11228,6396,mortgage,100000,12.96,active,no
11229,6397,mortgage,50000,10.28,active,no
11230,6398,mortgage,500000,13.33,paid,no
11231,6399,mortgage,100000,14.88,paid,no
11232,6403,mortgage,50000,14.95,paid,no
11233,6404,mortgage,200000,8.98,active,no
11234,6405,mortgage,2000000,10.08,active,no
11235,6406,mortgage,2000000,13.85,active,no
11236,6410,mortgage,500000,15.38,active,no
11237,6412,mortgage,50000,12.67,active,no
11238,6414,mortgage,50000,14.16,paid,no
11239,6421,mortgage,500000,8.67,active,no
11240,6422,mortgage,200000,13.37,active,no
11241,6424,mortgage,2000000,16.2,active,no
11242,6426,mortgage,1000000,13.79,active,no
11243,6427,mortgage,200000,15.88,active,no
11244,6428,mortgage,500000,13.03,active,no
11245,6430,mortgage,1000000,15.25,paid,no
11246,6432,mortgage,50000,9.49,active,no
11247,6433,mortgage,5000000,9.49,active,no
11248,6434,mortgage,5000000,9.46,active,no
11249,6436,mortgage,200000,12.41,active,no
11250,6440,mortgage,5000000,11.14,active,no
11251,6441,mortgage,200000,14.25,active,no
11252,6442,mortgage,5000000,15.72,active,no
11253,6444,mortgage,2000000,13.45,active,no
11254,6445,mortgage,5000000,10.21,paid,no
11255,6449,mortgage,2000000,15.95,active,no
11256,6451,mortgage,1000000,12.72,active,no
