customer_id,age,job,marital_status,education
4595,63,retired,married,primary
4596,28,management,single,tertiary
4597,80,retired,married,secondary
4598,39,blue-collar,married,secondary
4599,31,management,single,tertiary
4600,39,services,married,secondary
4601,30,blue-collar,single,secondary
4602,67,retired,married,unknown
4603,29,blue-collar,single,secondary
4604,36,management,married,tertiary
4605,24,student,single,unknown
4606,30,technician,single,secondary
4607,21,student,single,unknown
4608,27,admin,single,unknown
4609,56,admin,married,secondary
4610,66,admin,married,secondary
4611,71,retired,divorced,primary
4612,26,services,single,tertiary
4613,62,retired,married,primary
4614,32,self-employed,single,tertiary
4615,68,retired,divorced,primary
4616,37,admin,married,tertiary
4617,27,management,single,tertiary
4618,45,technician,single,tertiary
4619,64,retired,married,secondary
4620,38,student,divorced,tertiary
4621,66,housemaid,married,primary
4622,30,management,single,tertiary
4623,39,technician,single,secondary
4624,24,technician,single,secondary
4625,49,technician,married,tertiary
4626,34,management,married,tertiary
4627,46,blue-collar,married,secondary
4628,32,technician,single,tertiary
4629,52,blue-collar,married,secondary
4630,25,blue-collar,single,secondary
4631,57,management,divorced,tertiary
4632,64,retired,divorced,primary
4633,33,management,single,tertiary
4634,36,management,single,tertiary
4635,59,management,married,tertiary
4636,25,student,single,secondary
4637,43,services,married,secondary
4638,37,self-employed,single,tertiary
4639,49,management,married,tertiary
4640,42,technician,divorced,tertiary
4641,27,blue-collar,single,secondary
4642,29,technician,single,secondary
4643,37,technician,married,tertiary
4644,47,management,single,tertiary
4645,38,management,single,tertiary
4646,48,management,single,tertiary
4647,55,housemaid,divorced,primary
4648,39,technician,single,tertiary
4649,49,admin,single,secondary
4650,68,retired,divorced,primary
4651,45,management,married,unknown
4652,67,retired,married,primary
4653,60,retired,married,secondary
4654,31,blue-collar,single,secondary
4655,58,blue-collar,married,primary
4656,41,admin,married,secondary
4657,23,services,single,secondary
4658,35,unemployed,married,secondary
4659,33,management,single,tertiary
4660,32,technician,divorced,tertiary
4661,48,admin,single,secondary
4662,43,management,single,tertiary
4663,32,technician,single,tertiary
4664,74,retired,divorced,primary
4665,32,management,single,tertiary
4666,63,retired,married,secondary
4667,28,student,single,secondary
4668,31,services,single,secondary
4669,26,blue-collar,single,secondary
4670,31,student,single,secondary
4671,39,management,divorced,tertiary
4672,28,services,single,secondary
4673,30,technician,single,tertiary
4674,24,admin,single,tertiary
4675,32,management,single,tertiary
4676,46,management,divorced,tertiary
4677,60,technician,married,secondary
4678,37,technician,married,secondary
4679,48,management,single,tertiary
4680,52,services,married,secondary
4681,29,management,single,tertiary
4682,71,retired,divorced,unknown
4683,47,management,single,tertiary
4684,70,retired,married,primary
4685,28,management,single,tertiary
4686,31,self-employed,married,tertiary
4687,80,retired,married,secondary
4688,29,management,single,tertiary
4689,23,student,single,secondary
4690,34,services,single,secondary
4691,69,retired,married,secondary
4692,19,student,single,secondary
4693,35,blue-collar,single,unknown
4694,38,admin,married,secondary
4695,32,technician,single,unknown
4696,50,unknown,married,unknown
4697,27,technician,single,secondary
4698,53,admin,single,secondary
4699,35,self-employed,married,tertiary
4700,43,admin,single,secondary
4701,30,self-employed,single,tertiary
4702,57,retired,married,secondary
4703,31,management,single,tertiary
4704,65,retired,divorced,secondary
4705,25,blue-collar,single,secondary
4706,33,management,single,tertiary
4707,79,retired,divorced,primary
4708,24,student,single,secondary
4709,27,technician,single,secondary
4710,36,management,single,unknown
4711,26,blue-collar,single,secondary
4712,51,management,married,tertiary
4713,70,retired,divorced,primary
4714,23,student,single,secondary
4715,41,technician,single,secondary
4716,53,technician,married,primary
4717,86,retired,married,primary
4718,27,student,single,unknown
4719,34,technician,single,tertiary
4720,68,retired,divorced,secondary
4721,35,management,married,secondary
4722,28,student,single,secondary
4723,66,retired,married,secondary
4724,30,management,single,tertiary
4725,60,retired,divorced,tertiary
4726,46,admin,married,secondary
4727,68,retired,married,secondary
4728,63,blue-collar,married,secondary
4729,29,student,single,secondary
4730,35,services,married,secondary
4731,64,retired,married,secondary
4732,22,student,single,primary
4733,19,student,single,secondary
4734,31,management,divorced,tertiary
4735,48,unemployed,married,secondary
4736,33,technician,married,secondary
4737,34,technician,married,secondary
4738,46,technician,married,secondary
4739,60,admin,married,unknown
4740,36,management,divorced,tertiary
4741,32,entrepreneur,married,tertiary
4742,45,management,married,tertiary
4743,44,management,single,tertiary
4744,57,retired,married,secondary
4745,29,admin,single,secondary
4746,31,unemployed,divorced,tertiary
4747,54,blue-collar,married,secondary
4748,49,management,divorced,tertiary
4749,35,admin,single,secondary
4750,24,admin,single,secondary
4751,43,management,married,tertiary
4752,34,unemployed,single,tertiary
4753,27,admin,married,tertiary
4754,54,management,divorced,tertiary
4755,38,management,married,tertiary
4756,34,technician,single,secondary
4757,93,retired,married,unknown
4758,36,management,married,tertiary
4759,33,admin,single,tertiary
4760,35,management,married,tertiary
4761,41,admin,married,secondary
4762,36,technician,divorced,secondary
4763,30,student,single,tertiary
4764,41,technician,single,tertiary
4765,29,management,single,tertiary
4766,82,retired,married,primary
4767,37,technician,married,secondary
4768,46,admin,married,unknown
4769,44,self-employed,divorced,secondary
4770,61,self-employed,married,tertiary
4771,33,management,single,tertiary
4772,23,management,single,tertiary
4773,45,technician,married,secondary
4774,61,retired,married,secondary
4775,40,admin,married,secondary
4776,82,housemaid,divorced,primary
4777,27,technician,single,secondary
4778,26,technician,married,secondary
4779,27,student,single,tertiary
4780,53,blue-collar,married,primary
4781,54,management,married,tertiary
4782,64,retired,married,secondary
4783,57,technician,married,tertiary
4784,31,management,single,tertiary
4785,61,admin,married,unknown
4786,35,unemployed,single,tertiary
4787,77,retired,married,secondary
4788,36,services,married,secondary
4789,32,management,married,tertiary
4790,61,management,married,unknown
4791,69,retired,single,tertiary
4792,69,technician,married,tertiary
4793,34,admin,married,tertiary
4794,45,management,single,tertiary
4795,64,retired,married,primary
4796,35,technician,single,secondary
4797,22,student,single,unknown
4798,34,management,single,tertiary
4799,34,management,married,secondary
4800,55,technician,married,unknown
4801,53,admin,single,secondary
4802,63,management,married,tertiary
4803,37,management,single,tertiary
4804,29,student,single,secondary
4805,29,student,single,tertiary
4806,38,management,married,tertiary
4807,62,retired,married,secondary
4808,34,technician,married,secondary
4809,56,services,married,secondary
4810,48,housemaid,single,primary
4811,42,management,married,tertiary
4812,68,retired,married,tertiary
4813,43,blue-collar,married,primary
4814,62,retired,married,secondary
4815,68,retired,married,tertiary
4816,38,management,married,tertiary
4817,63,entrepreneur,married,secondary
4818,48,admin,married,secondary
4819,45,admin,married,secondary
4820,59,unemployed,married,secondary
4821,35,unemployed,single,tertiary
4822,32,management,married,tertiary
4823,93,retired,married,unknown
4824,33,technician,married,secondary
4825,48,housemaid,single,primary
4826,38,services,married,secondary
4827,29,management,single,tertiary
4828,38,technician,married,secondary
4829,41,technician,single,tertiary
4830,57,technician,divorced,secondary
4831,53,management,married,tertiary
4832,56,management,divorced,tertiary
4833,33,technician,single,secondary
4834,41,management,married,tertiary
4835,34,admin,divorced,secondary
4836,29,housemaid,single,tertiary
4837,34,management,single,tertiary
4838,21,entrepreneur,single,tertiary
4839,37,management,married,tertiary
4840,33,student,married,secondary
4841,45,management,married,secondary
4842,61,blue-collar,married,primary
4843,22,student,single,secondary
4844,37,management,married,secondary
4845,45,admin,married,secondary
4846,35,admin,single,secondary
4847,28,blue-collar,single,secondary
4848,31,blue-collar,single,secondary
4849,62,management,married,tertiary
4850,47,management,married,tertiary
4851,57,admin,married,unknown
4852,60,technician,married,secondary
4853,25,student,single,secondary
4854,40,blue-collar,married,secondary
4855,33,management,married,tertiary
4856,53,unemployed,married,secondary
4857,30,technician,single,tertiary
4858,36,student,single,unknown
4859,56,technician,divorced,secondary
4860,38,entrepreneur,single,secondary
4861,29,admin,single,secondary
4862,61,retired,married,secondary
4863,62,blue-collar,married,secondary
4864,24,student,single,secondary
4865,65,entrepreneur,married,tertiary
4866,70,retired,married,primary
4867,60,technician,married,secondary
4868,30,student,single,secondary
4869,51,management,married,tertiary
4870,36,self-employed,single,tertiary
4871,42,management,married,tertiary
4872,58,management,married,secondary
4873,43,blue-collar,married,secondary
4874,77,retired,married,primary
4875,34,blue-collar,married,secondary
4876,35,blue-collar,married,secondary
4877,39,blue-collar,married,secondary
4878,35,self-employed,married,tertiary
4879,41,admin,married,secondary
4880,25,student,single,unknown
4881,51,blue-collar,married,secondary
4882,48,unemployed,married,secondary
4883,26,unemployed,single,secondary
4884,55,unknown,married,secondary
4885,49,services,married,primary
4886,29,self-employed,single,tertiary
4887,67,housemaid,divorced,secondary
4888,42,admin,divorced,secondary
4889,35,management,married,tertiary
4890,37,technician,married,tertiary
4891,35,management,divorced,tertiary
4892,61,retired,married,secondary
4893,60,services,married,tertiary
4894,33,technician,married,secondary
4895,27,blue-collar,single,secondary
4896,24,student,single,secondary
4897,57,retired,married,tertiary
4898,63,admin,married,secondary
4899,61,housemaid,married,primary
4900,52,self-employed,married,tertiary
4901,34,admin,single,tertiary
4902,28,management,single,tertiary
4903,60,management,married,tertiary
4904,32,admin,married,secondary
4905,34,management,married,tertiary
4906,31,services,single,secondary
4907,28,blue-collar,single,secondary
4908,55,admin,married,secondary
4909,65,retired,married,primary
4910,37,management,married,tertiary
4911,35,management,single,tertiary
4912,33,admin,single,tertiary
4913,75,retired,married,primary
4914,48,unknown,single,unknown
4915,33,entrepreneur,single,tertiary
4916,38,management,married,tertiary
4917,25,student,single,secondary
4918,41,unemployed,single,tertiary
4919,25,student,single,secondary
4920,27,student,single,tertiary
4921,49,admin,single,tertiary
4922,43,technician,married,secondary
4923,52,management,married,unknown
4924,48,management,married,tertiary
4925,29,unemployed,single,unknown
4926,43,admin,single,secondary
4927,65,admin,married,secondary
4928,72,retired,married,secondary
4929,26,technician,single,secondary
