campaign_id,customer_id,contact_method,contact_day,contact_month,call_duration_sec,num_contacts,subscribed_deposit
4105,3105,cellular,22,may,148,2,yes
4106,3106,cellular,22,may,293,2,yes
4107,3107,cellular,22,may,545,2,yes
4108,3108,telephone,22,may,231,2,yes
4109,3109,cellular,22,may,970,2,yes
4110,3110,cellular,22,may,685,1,yes
4111,3111,cellular,25,may,282,1,yes
4112,3112,cellular,25,may,464,1,yes
4113,3113,cellular,25,may,124,1,yes
4114,3114,cellular,25,may,421,1,yes
4115,3115,cellular,25,may,678,2,yes
4116,3116,cellular,25,may,867,1,yes
4117,3117,cellular,25,may,269,1,yes
4118,3118,cellular,25,may,915,2,yes
4119,3119,cellular,25,may,612,7,yes
4120,3120,cellular,25,may,288,1,yes
4121,3121,cellular,25,may,1064,1,yes
4122,3122,cellular,25,may,213,4,yes
4123,3123,cellular,25,may,226,1,yes
4124,3124,cellular,25,may,377,1,yes
4125,3125,cellular,25,may,158,2,yes
4126,3126,cellular,25,may,262,2,yes
4127,3127,cellular,25,may,117,2,yes
4128,3128,cellular,25,may,214,1,yes
4129,3129,cellular,25,may,315,1,yes
4130,3130,cellular,25,may,242,2,yes
4131,3131,cellular,25,may,414,2,yes
4132,3132,cellular,25,may,601,2,yes
4133,3133,cellular,26,may,133,1,yes
4134,3134,cellular,26,may,1078,1,yes
4135,3135,cellular,26,may,640,1,yes
4136,3136,cellular,26,may,482,1,yes
4137,3137,cellular,26,may,91,1,yes
4138,3138,cellular,26,may,176,1,yes
4139,3139,cellular,26,may,165,1,yes
4140,3140,cellular,26,may,208,2,yes
4141,3141,telephone,26,may,1346,1,yes
4142,3142,cellular,26,may,390,1,yes
4143,3143,cellular,26,may,445,1,yes
4144,3144,cellular,26,may,226,2,yes
4145,3145,cellular,26,may,396,3,yes
4146,3146,cellular,26,may,208,2,yes
4147,3147,cellular,26,may,253,1,yes
4148,3148,cellular,26,may,185,1,yes
4149,3149,cellular,27,may,229,3,yes
4150,3150,cellular,27,may,189,2,yes
4151,3151,cellular,27,may,439,1,yes
4152,3152,cellular,27,may,242,1,yes
4153,3153,cellular,27,may,145,1,yes
4154,3154,cellular,27,may,155,3,yes
4155,3155,cellular,27,may,122,2,yes
4156,3156,cellular,27,may,776,3,yes
4157,3157,cellular,27,may,329,1,yes
4158,3158,cellular,27,may,367,2,yes
4159,3159,cellular,27,may,412,1,yes
4160,3160,telephone,27,may,165,1,yes
4161,3161,cellular,27,may,223,3,yes
4162,3162,cellular,27,may,311,2,yes
4163,3163,cellular,28,may,513,9,yes
4164,3164,cellular,1,jun,324,3,yes
4165,3165,cellular,1,jun,295,1,yes
4166,3166,cellular,1,jun,264,1,yes
4167,3167,cellular,1,jun,377,1,yes
4168,3168,cellular,1,jun,205,1,yes
4169,3169,cellular,1,jun,287,1,yes
4170,3170,cellular,1,jun,263,1,yes
4171,3171,cellular,1,jun,166,2,yes
4172,3172,cellular,1,jun,327,1,yes
4173,3173,cellular,1,jun,69,1,yes
4174,3174,cellular,1,jun,326,1,yes
4175,3175,cellular,1,jun,1460,1,yes
4176,3176,cellular,1,jun,1048,1,yes
4177,3177,cellular,1,jun,781,1,yes
4178,3178,cellular,1,jun,335,2,yes
4179,3179,cellular,1,jun,412,2,yes
4180,3180,cellular,1,jun,177,2,yes
4181,3181,cellular,1,jun,251,1,yes
4182,3182,cellular,1,jun,339,1,yes
4183,3183,cellular,1,jun,174,1,yes
4184,3184,cellular,1,jun,114,1,yes
4185,3185,cellular,1,jun,192,1,yes
4186,3186,cellular,1,jun,215,2,yes
4187,3187,cellular,1,jun,235,1,yes
4188,3188,cellular,1,jun,1087,1,yes
4189,3189,cellular,1,jun,253,1,yes
4190,3190,cellular,1,jun,1144,2,yes
4191,3191,cellular,1,jun,220,1,yes
4192,3192,cellular,1,jun,314,1,yes
4193,3193,cellular,2,jun,163,2,yes
4194,3194,cellular,2,jun,479,1,yes
4195,3195,cellular,2,jun,395,1,yes
4196,3196,cellular,2,jun,350,1,yes
4197,3197,cellular,2,jun,199,1,yes
4198,3198,cellular,2,jun,294,1,yes
4199,3199,cellular,2,jun,690,1,yes
4200,3200,cellular,2,jun,596,1,yes
4201,3201,cellular,2,jun,169,1,yes
4202,3202,cellular,2,jun,195,1,yes
4203,3203,cellular,2,jun,103,1,yes
4204,3204,cellular,2,jun,417,1,yes
4205,3205,cellular,2,jun,160,2,yes
4206,3206,telephone,2,jun,270,1,yes
4207,3207,cellular,2,jun,271,2,yes
4208,3208,cellular,2,jun,712,1,yes
4209,3209,cellular,2,jun,74,1,yes
4210,3210,cellular,2,jun,84,1,yes
4211,3211,cellular,2,jun,261,2,yes
4212,3212,cellular,2,jun,245,1,yes
4213,3213,cellular,2,jun,263,1,yes
4214,3214,cellular,2,jun,310,1,yes
4215,3215,cellular,2,jun,482,2,yes
4216,3216,cellular,2,jun,924,2,yes
4217,3217,cellular,2,jun,253,2,yes
4218,3218,cellular,2,jun,192,1,yes
4219,3219,cellular,2,jun,181,3,yes
4220,3220,cellular,2,jun,250,2,yes
4221,3221,cellular,2,jun,163,1,yes
4222,3222,cellular,2,jun,541,3,yes
4223,3223,cellular,3,jun,262,2,yes
4224,3224,telephone,3,jun,206,4,yes
4225,3225,cellular,3,jun,115,2,yes
4226,3226,cellular,3,jun,592,4,yes
4227,3227,telephone,3,jun,437,1,yes
4228,3228,cellular,3,jun,313,2,yes
4229,3229,cellular,3,jun,705,1,yes
4230,3230,cellular,3,jun,198,1,yes
4231,3231,cellular,3,jun,321,1,yes
4232,3232,cellular,3,jun,296,4,yes
4233,3233,cellular,3,jun,411,1,yes
4234,3234,cellular,3,jun,593,1,yes
4235,3235,cellular,3,jun,165,1,yes
4236,3236,cellular,3,jun,224,2,yes
4237,3237,cellular,3,jun,340,1,yes
4238,3238,cellular,3,jun,591,2,yes
4239,3239,cellular,3,jun,385,2,yes
4240,3240,cellular,3,jun,238,3,yes
4241,3241,cellular,3,jun,170,1,yes
4242,3242,cellular,3,jun,539,1,yes
4243,3243,cellular,3,jun,300,2,yes
4244,3244,cellular,3,jun,200,1,yes
4245,3245,cellular,3,jun,699,1,yes
4246,3246,cellular,3,jun,837,1,yes
4247,3247,cellular,3,jun,725,2,yes
4248,3248,cellular,3,jun,1076,2,yes
4249,3249,cellular,3,jun,187,1,yes
4250,3250,cellular,4,jun,510,3,yes
4251,3251,cellular,4,jun,328,2,yes
4252,3252,cellular,4,jun,262,2,yes
4253,3253,cellular,4,jun,207,1,yes
4254,3254,cellular,4,jun,449,1,yes
4255,3255,cellular,4,jun,182,1,yes
4256,3256,cellular,4,jun,224,1,yes
4257,3257,cellular,4,jun,400,1,yes
4258,3258,cellular,4,jun,217,1,yes
4259,3259,cellular,4,jun,160,1,yes
4260,3260,cellular,4,jun,352,2,yes
4261,3261,cellular,4,jun,787,1,yes
4262,3262,cellular,4,jun,323,1,yes
4263,3263,cellular,4,jun,160,1,yes
4264,3264,cellular,4,jun,194,1,yes
4265,3265,cellular,4,jun,96,2,yes
4266,3266,cellular,4,jun,94,2,yes
4267,3267,cellular,4,jun,136,1,yes
4268,3268,cellular,4,jun,81,2,yes
4269,3269,cellular,4,jun,147,1,yes
4270,3270,cellular,4,jun,121,4,yes
4271,3271,cellular,4,jun,89,2,yes
4272,3272,cellular,4,jun,1161,1,yes
4273,3273,cellular,4,jun,124,2,yes
4274,3274,cellular,4,jun,282,3,yes
4275,3275,cellular,4,jun,592,3,yes
4276,3276,cellular,5,jun,397,1,yes
4277,3277,cellular,5,jun,324,1,yes
4278,3278,cellular,5,jun,275,1,yes
4279,3279,cellular,5,jun,199,1,yes
4280,3280,cellular,5,jun,255,1,yes
4281,3281,cellular,5,jun,462,1,yes
4282,3282,telephone,5,jun,302,1,yes
4283,3283,cellular,5,jun,149,1,yes
4284,3284,cellular,5,jun,191,1,yes
4285,3285,cellular,5,jun,1543,1,yes
4286,3286,cellular,5,jun,207,1,yes
4287,3287,cellular,5,jun,493,2,yes
4288,3288,cellular,5,jun,509,1,yes
4289,3289,cellular,5,jun,657,1,yes
4290,3290,cellular,5,jun,159,2,yes
4291,3291,telephone,5,jun,522,3,yes
4292,3292,cellular,5,jun,207,2,yes
4293,3293,cellular,5,jun,577,3,yes
4294,3294,telephone,5,jun,366,1,yes
4295,3295,cellular,5,jun,201,2,yes
4296,3296,cellular,5,jun,548,2,yes
4297,3297,cellular,5,jun,438,2,yes
4298,3298,cellular,5,jun,126,2,yes
4299,3299,cellular,5,jun,244,7,yes
4300,3300,cellular,5,jun,157,2,yes
4301,3301,cellular,8,jun,107,3,yes
4302,3302,cellular,8,jun,138,3,yes
4303,3303,cellular,8,jun,458,6,yes
4304,3304,cellular,8,jun,301,3,yes
4305,3305,cellular,8,jun,243,4,yes
4306,3306,cellular,9,jun,234,2,yes
4307,3307,cellular,9,jun,993,4,yes
4308,3308,cellular,9,jun,529,2,yes
4309,3309,telephone,9,jun,221,7,yes
4310,3310,cellular,12,jun,126,6,yes
4311,3311,cellular,12,jun,95,7,yes
4312,3312,cellular,15,jun,491,2,yes
4313,3313,cellular,15,jun,532,2,yes
4314,3314,cellular,15,jun,95,1,yes
4315,3315,telephone,15,jun,351,6,yes
4316,3316,cellular,15,jun,372,1,yes
4317,3317,cellular,15,jun,288,1,yes
4318,3318,cellular,15,jun,415,1,yes
4319,3319,cellular,15,jun,382,2,yes
4320,3320,cellular,15,jun,257,1,yes
4321,3321,cellular,15,jun,181,2,yes
4322,3322,cellular,15,jun,284,1,yes
4323,3323,cellular,15,jun,220,1,yes
4324,3324,cellular,15,jun,188,1,yes
4325,3325,cellular,15,jun,155,1,yes
4326,3326,cellular,15,jun,322,1,yes
4327,3327,cellular,15,jun,89,2,yes
4328,3328,cellular,15,jun,173,1,yes
4329,3329,cellular,15,jun,129,1,yes
4330,3330,cellular,16,jun,136,2,yes
4331,3331,cellular,16,jun,263,2,yes
4332,3332,cellular,16,jun,245,2,yes
4333,3333,cellular,16,jun,162,3,yes
4334,3334,cellular,18,jun,813,4,yes
4335,3335,cellular,18,jun,235,3,yes
4336,3336,cellular,18,jun,259,2,yes
4337,3337,cellular,18,jun,270,2,yes
4338,3338,telephone,18,jun,280,6,yes
4339,3339,telephone,19,jun,293,5,yes
4340,3340,cellular,22,jun,295,3,yes
4341,3341,telephone,22,jun,883,1,yes
4342,3342,cellular,22,jun,269,1,yes
4343,3343,cellular,22,jun,983,1,yes
4344,3344,cellular,22,jun,459,1,yes
4345,3345,cellular,22,jun,586,1,yes
4346,3346,cellular,30,jun,128,1,yes
4347,3347,cellular,30,jun,157,1,yes
4348,3348,cellular,30,jun,224,1,yes
4349,3349,cellular,30,jun,377,1,yes
4350,3350,cellular,1,jul,571,2,yes
4351,3351,cellular,1,jul,140,3,yes
4352,3352,cellular,1,jul,260,2,yes
4353,3353,cellular,2,jul,260,2,yes
4354,3354,cellular,2,jul,342,2,yes
4355,3355,cellular,2,jul,275,1,yes
4356,3356,cellular,2,jul,356,1,yes
4357,3357,telephone,2,jul,363,1,yes
4358,3358,cellular,2,jul,218,1,yes
4359,3359,cellular,2,jul,367,1,yes
4360,3360,cellular,2,jul,566,1,yes
4361,3361,telephone,2,jul,711,1,yes
4362,3362,cellular,2,jul,396,1,yes
4363,3363,cellular,2,jul,940,1,yes
4364,3364,cellular,2,jul,478,2,yes
4365,3365,cellular,2,jul,503,2,yes
4366,3366,cellular,2,jul,135,2,yes
4367,3367,cellular,2,jul,272,1,yes
4368,3368,telephone,2,jul,176,1,yes
4369,3369,cellular,3,jul,247,2,yes
4370,3370,telephone,3,jul,353,2,yes
4371,3371,cellular,3,jul,203,1,yes
4372,3372,cellular,3,jul,264,1,yes
4373,3373,cellular,3,jul,446,1,yes
4374,3374,cellular,3,jul,175,1,yes
4375,3375,cellular,3,jul,1007,6,yes
4376,3376,cellular,3,jul,409,2,yes
4377,3377,cellular,3,jul,438,2,yes
4378,3378,cellular,3,jul,257,1,yes
4379,3379,cellular,3,jul,308,2,yes
4380,3380,cellular,6,jul,270,3,yes
4381,3381,cellular,6,jul,227,2,yes
4382,3382,cellular,6,jul,316,4,yes
4383,3383,cellular,7,jul,429,1,yes
4384,3384,cellular,7,jul,371,1,yes
4385,3385,cellular,7,jul,297,1,yes
4386,3386,cellular,7,jul,284,1,yes
4387,3387,cellular,7,jul,682,2,yes
4388,3388,cellular,7,jul,180,2,yes
4389,3389,cellular,7,jul,376,1,yes
4390,3390,cellular,7,jul,224,1,yes
4391,3391,cellular,7,jul,370,1,yes
4392,3392,cellular,7,jul,495,2,yes
4393,3393,telephone,7,jul,876,1,yes
4394,3394,telephone,7,jul,388,1,yes
4395,3395,cellular,8,jul,167,1,yes
4396,3396,cellular,8,jul,361,1,yes
4397,3397,cellular,8,jul,341,1,yes
4398,3398,telephone,8,jul,1006,2,yes
4399,3399,cellular,8,jul,896,2,yes
4400,3400,cellular,8,jul,340,1,yes
4401,3401,cellular,8,jul,349,1,yes
4402,3402,telephone,8,jul,576,1,yes
4403,3403,cellular,8,jul,315,2,yes
4404,3404,cellular,8,jul,153,1,yes
4405,3405,cellular,8,jul,97,3,yes
4406,3406,cellular,9,jul,253,2,yes
4407,3407,cellular,10,jul,104,2,yes
4408,3408,telephone,10,jul,336,4,yes
4409,3409,cellular,14,jul,169,2,yes
4410,3410,cellular,15,jul,323,2,yes
4411,3411,cellular,20,jul,125,2,yes
4412,3412,cellular,24,jul,139,5,yes
4413,3413,cellular,28,jul,332,2,yes
4414,3414,cellular,28,jul,486,5,yes
4415,3415,cellular,4,aug,576,1,yes
4416,3416,cellular,4,aug,849,1,yes
4417,3417,cellular,4,aug,218,1,yes
4418,3418,cellular,4,aug,642,1,yes
4419,3419,cellular,4,aug,185,1,yes
4420,3420,cellular,4,aug,600,1,yes
4421,3421,cellular,4,aug,505,1,yes
4422,3422,cellular,4,aug,249,1,yes
4423,3423,cellular,4,aug,173,1,yes
4424,3424,cellular,4,aug,120,2,yes
4425,3425,cellular,5,aug,409,4,yes
4426,3426,cellular,5,aug,1019,2,yes
4427,3427,cellular,5,aug,475,2,yes
4428,3428,cellular,5,aug,211,1,yes
4429,3429,cellular,5,aug,389,1,yes
4430,3430,cellular,5,aug,414,1,yes
4431,3431,cellular,5,aug,277,1,yes
4432,3432,cellular,5,aug,254,1,yes
4433,3433,cellular,5,aug,253,1,yes
4434,3434,cellular,5,aug,179,2,yes
4435,3435,cellular,5,aug,385,2,yes
4436,3436,cellular,5,aug,150,1,yes
4437,3437,telephone,5,aug,270,2,yes
4438,3438,cellular,6,aug,355,1,yes
4439,3439,cellular,6,aug,131,2,yes
4440,3440,cellular,6,aug,1452,1,yes
4441,3441,telephone,6,aug,256,1,yes
4442,3442,cellular,6,aug,254,2,yes
4443,3443,cellular,6,aug,550,1,yes
4444,3444,cellular,7,aug,345,2,yes
4445,3445,cellular,7,aug,342,1,yes
4446,3446,cellular,7,aug,206,2,yes
4447,3447,cellular,7,aug,324,1,yes
4448,3448,cellular,7,aug,79,1,yes
4449,3449,cellular,7,aug,714,1,yes
4450,3450,cellular,7,aug,255,1,yes
4451,3451,cellular,7,aug,147,2,yes
4452,3452,cellular,7,aug,273,1,yes
4453,3453,cellular,7,aug,530,2,yes
4454,3454,cellular,7,aug,456,1,yes
4455,3455,cellular,7,aug,155,1,yes
4456,3456,cellular,7,aug,262,1,yes
4457,3457,cellular,7,aug,166,1,yes
4458,3458,cellular,7,aug,215,1,yes
4459,3459,cellular,7,aug,221,1,yes
4460,3460,cellular,7,aug,130,1,yes
4461,3461,cellular,7,aug,353,2,yes
4462,3462,cellular,7,aug,212,1,yes
4463,3463,cellular,7,aug,217,1,yes
4464,3464,cellular,7,aug,231,3,yes
4465,3465,cellular,10,aug,167,1,yes
4466,3466,cellular,10,aug,559,1,yes
4467,3467,cellular,10,aug,252,1,yes
4468,3468,telephone,10,aug,235,1,yes
4469,3469,cellular,10,aug,290,1,yes
4470,3470,cellular,10,aug,294,3,yes
4471,3471,cellular,11,aug,265,1,yes
4472,3472,cellular,11,aug,704,2,yes
4473,3473,cellular,11,aug,176,2,yes
4474,3474,cellular,11,aug,651,1,yes
4475,3475,cellular,11,aug,167,1,yes
4476,3476,cellular,11,aug,408,1,yes
4477,3477,telephone,11,aug,254,1,yes
4478,3478,cellular,11,aug,140,1,yes
4479,3479,cellular,11,aug,229,2,yes
4480,3480,cellular,11,aug,315,2,yes
4481,3481,cellular,11,aug,149,1,yes
4482,3482,cellular,11,aug,349,1,yes
4483,3483,cellular,11,aug,1244,1,yes
4484,3484,cellular,11,aug,221,1,yes
4485,3485,cellular,11,aug,175,2,yes
4486,3486,cellular,11,aug,206,1,yes
4487,3487,cellular,11,aug,589,2,yes
4488,3488,cellular,12,aug,182,1,yes
4489,3489,telephone,12,aug,449,1,yes
4490,3490,cellular,12,aug,582,1,yes
4491,3491,cellular,12,aug,1336,2,yes
4492,3492,cellular,12,aug,239,2,yes
4493,3493,cellular,12,aug,641,1,yes
4494,3494,cellular,12,aug,178,2,yes
4495,3495,cellular,12,aug,1064,1,yes
4496,3496,cellular,12,aug,147,2,yes
4497,3497,cellular,12,aug,398,4,yes
4498,3498,cellular,12,aug,307,1,yes
4499,3499,cellular,12,aug,267,1,yes
4500,3500,cellular,12,aug,810,3,yes
4501,3501,cellular,12,aug,306,1,yes
4502,3502,cellular,12,aug,338,2,yes
4503,3503,cellular,12,aug,188,3,yes
4504,3504,cellular,12,aug,255,2,yes
4505,3505,cellular,12,aug,293,1,yes
4506,3506,cellular,12,aug,289,2,yes
4507,3507,telephone,13,aug,562,2,yes
4508,3508,cellular,13,aug,489,5,yes
4509,3509,cellular,13,aug,784,3,yes
4510,3510,cellular,13,aug,414,1,yes
4511,3511,cellular,13,aug,148,2,yes
4512,3512,cellular,13,aug,315,2,yes
4513,3513,cellular,13,aug,399,1,yes
4514,3514,cellular,13,aug,234,1,yes
4515,3515,cellular,13,aug,496,2,yes
4516,3516,cellular,13,aug,293,2,yes
4517,3517,cellular,13,aug,227,2,yes
4518,3518,cellular,13,aug,204,3,yes
4519,3519,cellular,13,aug,738,1,yes
4520,3520,cellular,13,aug,320,2,yes
4521,3521,cellular,13,aug,393,2,yes
4522,3522,cellular,13,aug,479,1,yes
4523,3523,cellular,13,aug,284,3,yes
4524,3524,cellular,13,aug,354,3,yes
4525,3525,telephone,13,aug,640,2,yes
4526,3526,cellular,14,aug,156,2,yes
4527,3527,cellular,14,aug,225,1,yes
4528,3528,cellular,14,aug,209,2,yes
4529,3529,cellular,14,aug,436,1,yes
4530,3530,cellular,14,aug,326,3,yes
4531,3531,cellular,14,aug,137,1,yes
4532,3532,cellular,14,aug,185,1,yes
4533,3533,cellular,14,aug,125,1,yes
4534,3534,cellular,14,aug,94,4,yes
4535,3535,cellular,14,aug,276,2,yes
4536,3536,cellular,14,aug,201,1,yes
4537,3537,cellular,14,aug,391,3,yes
4538,3538,cellular,14,aug,190,3,yes
4539,3539,cellular,14,aug,498,2,yes
4540,3540,cellular,14,aug,880,3,yes
4541,3541,cellular,14,aug,260,3,yes
4542,3542,cellular,17,aug,308,1,yes
4543,3543,cellular,17,aug,348,1,yes
4544,3544,telephone,17,aug,199,1,yes
4545,3545,cellular,17,aug,286,1,yes
4546,3546,cellular,17,aug,220,1,yes
4547,3547,cellular,17,aug,343,2,yes
4548,3548,cellular,17,aug,711,1,yes
4549,3549,cellular,17,aug,606,1,yes
4550,3550,cellular,17,aug,156,1,yes
4551,3551,telephone,18,aug,205,1,yes
4552,3552,telephone,18,aug,215,1,yes
4553,3553,cellular,18,aug,161,1,yes
4554,3554,cellular,18,aug,148,1,yes
4555,3555,cellular,18,aug,216,1,yes
4556,3556,cellular,18,aug,193,1,yes
4557,3557,cellular,18,aug,532,1,yes
4558,3558,cellular,18,aug,441,1,yes
4559,3559,cellular,19,aug,574,1,yes
4560,3560,cellular,19,aug,225,2,yes
4561,3561,cellular,19,aug,335,1,yes
4562,3562,cellular,19,aug,240,2,yes
4563,3563,cellular,19,aug,164,1,yes
4564,3564,cellular,19,aug,634,1,yes
4565,3565,cellular,19,aug,232,3,yes
4566,3566,cellular,19,aug,145,1,yes
4567,3567,cellular,19,aug,195,1,yes
4568,3568,cellular,19,aug,338,1,yes
4569,3569,cellular,20,aug,267,1,yes
4570,3570,cellular,20,aug,474,1,yes
4571,3571,cellular,20,aug,217,1,yes
4572,3572,cellular,20,aug,195,1,yes
4573,3573,cellular,20,aug,184,1,yes
4574,3574,cellular,20,aug,273,1,yes
4575,3575,cellular,21,aug,228,4,yes
4576,3576,cellular,21,aug,216,3,yes
4577,3577,cellular,21,aug,374,1,yes
4578,3578,cellular,21,aug,273,1,yes
4579,3579,cellular,21,aug,276,1,yes
4580,3580,cellular,21,aug,531,2,yes
4581,3581,cellular,21,aug,116,1,yes
4582,3582,cellular,21,aug,126,1,yes
4583,3583,cellular,21,aug,343,2,yes
4584,3584,cellular,21,aug,534,3,yes
4585,3585,cellular,21,aug,744,1,yes
4586,3586,cellular,21,aug,438,1,yes
4587,3587,cellular,24,aug,130,2,yes
4588,3588,cellular,24,aug,467,2,yes
4589,3589,cellular,24,aug,232,2,yes
4590,3590,cellular,25,aug,511,1,yes
4591,3591,cellular,25,aug,192,1,yes
4592,3592,cellular,25,aug,479,1,yes
4593,3593,cellular,25,aug,412,2,yes
4594,3594,cellular,25,aug,242,6,yes
4595,3595,cellular,25,aug,291,2,yes
4596,3596,telephone,26,aug,128,3,yes
4597,3597,telephone,26,aug,314,1,yes
4598,3598,cellular,26,aug,323,1,yes
4599,3599,telephone,26,aug,189,1,yes
4600,3600,cellular,26,aug,186,1,yes
4601,3601,cellular,26,aug,624,1,yes
4602,3602,cellular,26,aug,257,1,yes
4603,3603,cellular,27,aug,700,4,yes
4604,3604,telephone,27,aug,157,2,yes
4605,3605,cellular,27,aug,259,3,yes
4606,3606,cellular,27,aug,212,1,yes
4607,3607,cellular,27,aug,445,3,yes
4608,3608,cellular,27,aug,398,2,yes
4609,3609,cellular,27,aug,81,1,yes
4610,3610,cellular,28,aug,162,2,yes
4611,3611,cellular,28,aug,207,3,yes
4612,3612,cellular,28,aug,622,1,yes
4613,3613,cellular,28,aug,173,1,yes
4614,3614,cellular,28,aug,370,1,yes
4615,3615,cellular,28,aug,261,1,yes
4616,3616,cellular,28,aug,155,2,yes
4617,3617,cellular,28,aug,207,8,yes
4618,3618,cellular,31,aug,160,3,yes
4619,3619,telephone,31,aug,473,2,yes
4620,3620,cellular,31,aug,186,3,yes
4621,3621,cellular,31,aug,267,1,yes
4622,3622,cellular,31,aug,470,1,yes
4623,3623,cellular,31,aug,219,1,yes
4624,3624,cellular,1,sep,265,2,yes
4625,3625,cellular,1,sep,120,1,yes
4626,3626,cellular,1,sep,212,1,yes
4627,3627,cellular,1,sep,82,1,yes
4628,3628,cellular,1,sep,181,1,yes
4629,3629,cellular,2,sep,378,2,yes
4630,3630,cellular,2,sep,140,2,yes
4631,3631,cellular,2,sep,233,2,yes
4632,3632,cellular,2,sep,121,3,yes
4633,3633,cellular,3,sep,260,1,yes
4634,3634,cellular,3,sep,365,1,yes
4635,3635,cellular,3,sep,331,1,yes
4636,3636,cellular,3,sep,733,1,yes
4637,3637,cellular,4,sep,316,3,yes
4638,3638,cellular,4,sep,328,2,yes
4639,3639,cellular,4,sep,730,1,yes
4640,3640,cellular,4,sep,879,1,yes
4641,3641,cellular,4,sep,230,1,yes
4642,3642,telephone,4,sep,770,3,yes
4643,3643,cellular,4,sep,563,1,yes
4644,3644,telephone,7,sep,569,4,yes
4645,3645,cellular,7,sep,281,3,yes
4646,3646,cellular,7,sep,350,1,yes
4647,3647,cellular,7,sep,219,1,yes
4648,3648,cellular,7,sep,211,1,yes
4649,3649,cellular,7,sep,587,1,yes
4650,3650,cellular,7,sep,351,1,yes
4651,3651,cellular,7,sep,231,1,yes
4652,3652,cellular,8,sep,293,1,yes
4653,3653,cellular,8,sep,495,1,yes
4654,3654,cellular,8,sep,206,1,yes
4655,3655,cellular,8,sep,169,1,yes
4656,3656,cellular,8,sep,165,1,yes
4657,3657,cellular,8,sep,445,2,yes
4658,3658,cellular,8,sep,260,1,yes
4659,3659,cellular,8,sep,137,1,yes
4660,3660,cellular,8,sep,519,1,yes
4661,3661,cellular,8,sep,140,1,yes
4662,3662,cellular,8,sep,400,2,yes
4663,3663,telephone,8,sep,376,2,yes
4664,3664,telephone,8,sep,298,3,yes
4665,3665,cellular,9,sep,475,5,yes
4666,3666,telephone,9,sep,276,1,yes
4667,3667,cellular,9,sep,394,1,yes
4668,3668,cellular,9,sep,234,1,yes
4669,3669,cellular,9,sep,408,1,yes
4670,3670,cellular,9,sep,345,1,yes
4671,3671,cellular,9,sep,397,1,yes
4672,3672,cellular,9,sep,344,1,yes
4673,3673,cellular,9,sep,344,1,yes
4674,3674,cellular,9,sep,278,2,yes
4675,3675,cellular,9,sep,259,2,yes
4676,3676,cellular,10,sep,84,3,yes
4677,3677,telephone,10,sep,230,3,yes
4678,3678,cellular,11,sep,260,3,yes
4679,3679,cellular,11,sep,212,1,yes
4680,3680,cellular,11,sep,285,1,yes
4681,3681,unknown,11,sep,91,1,yes
4682,3682,cellular,11,sep,210,1,yes
4683,3683,cellular,11,sep,108,2,yes
4684,3684,cellular,11,sep,106,2,yes
4685,3685,telephone,11,sep,240,2,yes
4686,3686,cellular,11,sep,658,4,yes
4687,3687,telephone,11,sep,290,2,yes
4688,3688,cellular,14,sep,335,4,yes
4689,3689,telephone,14,sep,185,2,yes
4690,3690,cellular,14,sep,961,5,yes
4691,3691,cellular,15,sep,170,1,yes
4692,3692,telephone,15,sep,722,1,yes
4693,3693,cellular,15,sep,215,1,yes
4694,3694,cellular,15,sep,107,2,yes
4695,3695,cellular,15,sep,173,2,yes
4696,3696,cellular,15,sep,89,2,yes
4697,3697,cellular,15,sep,875,1,yes
4698,3698,cellular,15,sep,126,2,yes
4699,3699,cellular,15,sep,91,1,yes
4700,3700,cellular,15,sep,106,1,yes
4701,3701,cellular,15,sep,925,1,yes
4702,3702,cellular,16,sep,1702,3,yes
4703,3703,cellular,16,sep,152,1,yes
4704,3704,cellular,16,sep,292,1,yes
4705,3705,cellular,16,sep,387,1,yes
4706,3706,cellular,17,sep,543,1,yes
4707,3707,cellular,18,sep,890,5,yes
4708,3708,cellular,18,sep,267,2,yes
4709,3709,cellular,18,sep,1104,2,yes
4710,3710,telephone,22,sep,773,1,yes
4711,3711,cellular,22,sep,83,1,yes
4712,3712,cellular,22,sep,173,1,yes
4713,3713,cellular,22,sep,239,1,yes
4714,3714,cellular,22,sep,369,1,yes
4715,3715,cellular,23,sep,299,1,yes
4716,3716,cellular,24,sep,261,1,yes
