account_id,customer_id,account_type,balance,has_credit_card,opened_date
7112,3112,savings,439,no,2020-06-24
7113,3113,savings,590,no,2020-06-25
7114,3114,fixed_deposit,567,yes,2020-06-25
7115,3115,current,689,no,2020-06-25
7116,3116,savings,386,no,2020-06-25
7117,3117,savings,0,no,2020-06-25
7118,3118,current,957,no,2020-06-25
7119,3119,savings,312,no,2020-06-25
7120,3120,fixed_deposit,167,yes,2020-06-25
7121,3121,current,13094,no,2020-06-25
7122,3122,current,5086,yes,2020-06-25
7123,3123,fixed_deposit,707,no,2020-06-25
7124,3124,savings,466,no,2020-06-25
7125,3125,fixed_deposit,152,no,2020-06-26
7126,3126,current,1612,no,2020-06-26
7127,3127,current,911,yes,2020-06-26
7128,3128,savings,27,yes,2020-06-26
7129,3129,fixed_deposit,6,no,2020-06-26
7130,3130,savings,253,yes,2020-06-26
7131,3131,savings,705,no,2020-06-26
7132,3132,savings,109,yes,2020-06-26
7133,3133,current,23878,yes,2020-06-26
7134,3134,current,3399,yes,2020-06-26
7135,3135,current,79,no,2020-06-26
7136,3136,fixed_deposit,243,no,2020-06-26
7137,3137,savings,138,yes,2020-06-27
7138,3138,current,1317,yes,2020-06-27
7139,3139,savings,2714,no,2020-06-27
7140,3140,fixed_deposit,17964,yes,2020-06-27
7141,3141,current,846,no,2020-06-27
7142,3142,current,326,no,2020-06-27
7143,3143,current,100,no,2020-06-27
7144,3144,savings,304,no,2020-06-27
7145,3145,savings,39,no,2020-06-27
7146,3146,current,312,no,2020-06-27
7147,3147,savings,906,no,2020-06-27
7148,3148,savings,524,no,2020-06-27
7149,3149,savings,1081,yes,2020-06-28
7150,3150,current,983,no,2020-06-28
7151,3151,savings,2232,yes,2020-06-28
7152,3152,savings,1967,no,2020-06-28
7153,3153,current,1406,no,2020-06-28
7154,3154,current,157,yes,2020-06-28
7155,3155,savings,0,yes,2020-06-28
7156,3156,savings,2509,no,2020-06-28
7157,3157,savings,1368,no,2020-06-28
7158,3158,savings,3076,no,2020-06-28
7159,3159,savings,7818,no,2020-06-28
7160,3160,current,4118,yes,2020-06-28
7161,3161,current,760,no,2020-06-29
7162,3162,current,277,no,2020-06-29
7163,3163,savings,253,no,2020-06-29
7164,3164,current,602,yes,2020-06-29
7165,3165,savings,473,no,2020-06-29
7166,3166,fixed_deposit,1167,yes,2020-06-29
7167,3167,current,343,yes,2020-06-29
7168,3168,savings,1808,no,2020-06-29
7169,3169,current,1199,yes,2020-06-29
7170,3170,savings,70,yes,2020-06-29
7171,3171,current,1723,no,2020-06-29
7172,3172,savings,1323,no,2020-06-29
7173,3173,savings,2552,no,2020-06-30
7174,3174,fixed_deposit,2613,no,2020-06-30
7175,3175,savings,0,no,2020-06-30
7176,3176,current,938,yes,2020-06-30
7177,3177,savings,284,yes,2020-06-30
7178,3178,current,1059,yes,2020-06-30
7179,3179,current,1684,no,2020-06-30
7180,3180,current,534,yes,2020-06-30
7181,3181,savings,293,yes,2020-06-30
7182,3182,savings,262,no,2020-06-30
7183,3183,savings,0,no,2020-06-30
7184,3184,savings,2367,no,2020-06-30
7185,3185,current,31,no,2020-07-01
7186,3186,fixed_deposit,3842,yes,2020-07-01
7187,3187,fixed_deposit,3343,no,2020-07-01
7188,3188,current,804,no,2020-07-01
7189,3189,current,1011,no,2020-07-01
7190,3190,current,-528,yes,2020-07-01
7191,3191,savings,1840,no,2020-07-01
7192,3192,fixed_deposit,1451,no,2020-07-01
7193,3193,current,2351,yes,2020-07-01
7194,3194,current,1623,no,2020-07-01
7195,3195,savings,597,yes,2020-07-01
7196,3196,savings,611,no,2020-07-01
7197,3197,savings,313,no,2020-07-02
7198,3198,fixed_deposit,1954,yes,2020-07-02
7199,3199,current,307,yes,2020-07-02
7200,3200,savings,7968,yes,2020-07-02
7201,3201,fixed_deposit,2160,yes,2020-07-02
7202,3202,savings,1005,yes,2020-07-02
7203,3203,savings,1988,yes,2020-07-02
7204,3204,savings,1117,no,2020-07-02
7205,3205,current,3370,yes,2020-07-02
7206,3206,fixed_deposit,109,no,2020-07-02
7207,3207,savings,1376,no,2020-07-02
7208,3208,fixed_deposit,523,no,2020-07-02
7209,3209,savings,15161,no,2020-07-03
7210,3210,fixed_deposit,653,yes,2020-07-03
7211,3211,current,64,yes,2020-07-03
7212,3212,current,1165,no,2020-07-03
7213,3213,savings,7019,no,2020-07-03
7214,3214,fixed_deposit,1568,no,2020-07-03
7215,3215,current,3109,no,2020-07-03
7216,3216,savings,4987,no,2020-07-03
7217,3217,current,189,no,2020-07-03
7218,3218,savings,2467,no,2020-07-03
7219,3219,fixed_deposit,5887,yes,2020-07-03
7220,3220,savings,1354,yes,2020-07-03
7221,3221,current,23,no,2020-07-04
7222,3222,current,0,no,2020-07-04
7223,3223,savings,978,no,2020-07-04
7224,3224,savings,294,yes,2020-07-04
7225,3225,savings,409,no,2020-07-04
7226,3226,savings,261,yes,2020-07-04
7227,3227,savings,27624,no,2020-07-04
7228,3228,current,3846,yes,2020-07-04
7229,3229,savings,2913,yes,2020-07-04
7230,3230,savings,2240,yes,2020-07-04
7231,3231,current,5,yes,2020-07-04
7232,3232,savings,150,no,2020-07-04
7233,3233,fixed_deposit,882,yes,2020-07-05
7234,3234,fixed_deposit,366,yes,2020-07-05
7235,3235,current,1189,no,2020-07-05
7236,3236,current,204,no,2020-07-05
7237,3237,fixed_deposit,637,yes,2020-07-05
7238,3238,savings,2383,yes,2020-07-05
7239,3239,savings,1231,no,2020-07-05
7240,3240,savings,3340,no,2020-07-05
7241,3241,current,200,yes,2020-07-05
7242,3242,savings,48,no,2020-07-05
7243,3243,current,2786,yes,2020-07-05
7244,3244,fixed_deposit,5313,yes,2020-07-05
7245,3245,fixed_deposit,201,no,2020-07-06
7246,3246,current,389,no,2020-07-06
7247,3247,savings,3917,yes,2020-07-06
7248,3248,current,889,no,2020-07-06
7249,3249,current,481,yes,2020-07-06
7250,3250,savings,810,yes,2020-07-06
7251,3251,savings,52,yes,2020-07-06
7252,3252,fixed_deposit,108,yes,2020-07-06
7253,3253,current,684,no,2020-07-06
7254,3254,current,2071,no,2020-07-06
7255,3255,fixed_deposit,339,yes,2020-07-06
7256,3256,current,572,no,2020-07-06
7257,3257,current,1779,no,2020-07-07
7258,3258,savings,132,no,2020-07-07
7259,3259,savings,22086,no,2020-07-07
7260,3260,savings,0,yes,2020-07-07
7261,3261,current,205,no,2020-07-07
7262,3262,current,317,no,2020-07-07
7263,3263,fixed_deposit,4945,no,2020-07-07
7264,3264,savings,419,no,2020-07-07
7265,3265,current,1130,yes,2020-07-07
7266,3266,current,1662,no,2020-07-07
7267,3267,current,1871,yes,2020-07-07
7268,3268,current,1190,yes,2020-07-07
7269,3269,savings,563,yes,2020-07-08
7270,3270,current,6,no,2020-07-08
7271,3271,savings,594,yes,2020-07-08
7272,3272,savings,617,no,2020-07-08
7273,3273,savings,538,yes,2020-07-08
7274,3274,current,303,no,2020-07-08
7275,3275,fixed_deposit,985,yes,2020-07-08
7276,3276,current,897,no,2020-07-08
7277,3277,current,171,no,2020-07-08
7278,3278,current,1633,no,2020-07-08
7279,3279,current,1085,yes,2020-07-08
7280,3280,savings,1980,no,2020-07-08
7281,3281,savings,1933,no,2020-07-09
7282,3282,savings,1841,no,2020-07-09
7283,3283,savings,42,yes,2020-07-09
7284,3284,savings,794,no,2020-07-09
7285,3285,savings,905,yes,2020-07-09
7286,3286,savings,8295,no,2020-07-09
7287,3287,fixed_deposit,0,no,2020-07-09
7288,3288,savings,874,yes,2020-07-09
7289,3289,savings,4321,no,2020-07-09
7290,3290,savings,0,no,2020-07-09
7291,3291,current,745,no,2020-07-09
7292,3292,savings,924,yes,2020-07-09
7293,3293,savings,216,no,2020-07-10
7294,3294,current,1159,no,2020-07-10
7295,3295,savings,3290,yes,2020-07-10
7296,3296,savings,582,yes,2020-07-10
7297,3297,savings,380,no,2020-07-10
7298,3298,savings,682,yes,2020-07-10
7299,3299,savings,92,no,2020-07-10
7300,3300,savings,66,yes,2020-07-10
7301,3301,current,252,yes,2020-07-10
7302,3302,current,6574,no,2020-07-10
7303,3303,current,2094,no,2020-07-10
7304,3304,savings,294,no,2020-07-10
7305,3305,fixed_deposit,1177,no,2020-07-11
7306,3306,savings,8866,no,2020-07-11
7307,3307,savings,3407,yes,2020-07-11
7308,3308,current,5205,no,2020-07-11
7309,3309,savings,3630,yes,2020-07-11
7310,3310,savings,12,no,2020-07-11
7311,3311,current,544,yes,2020-07-11
7312,3312,fixed_deposit,10346,yes,2020-07-11
7313,3313,savings,1612,no,2020-07-11
7314,3314,current,718,yes,2020-07-11
7315,3315,fixed_deposit,3547,yes,2020-07-11
7316,3316,savings,914,no,2020-07-11
7317,3317,savings,1306,no,2020-07-12
7318,3318,savings,259,no,2020-07-12
7319,3319,savings,-1206,no,2020-07-12
7320,3320,savings,372,yes,2020-07-12
7321,3321,fixed_deposit,3518,no,2020-07-12
7322,3322,current,505,yes,2020-07-12
7323,3323,current,1776,no,2020-07-12
7324,3324,savings,20585,no,2020-07-12
7325,3325,current,1595,no,2020-07-12
7326,3326,fixed_deposit,1000,no,2020-07-12
7327,3327,current,138,yes,2020-07-12
7328,3328,savings,561,no,2020-07-12
7329,3329,current,170,no,2020-07-13
7330,3330,savings,502,yes,2020-07-13
7331,3331,savings,379,yes,2020-07-13
7332,3332,savings,14533,no,2020-07-13
7333,3333,current,689,no,2020-07-13
7334,3334,current,2567,yes,2020-07-13
7335,3335,savings,443,no,2020-07-13
7336,3336,savings,2074,yes,2020-07-13
7337,3337,savings,2374,yes,2020-07-13
7338,3338,savings,1347,no,2020-07-13
7339,3339,savings,7443,yes,2020-07-13
7340,3340,savings,10583,no,2020-07-13
7341,3341,current,425,yes,2020-07-14
7342,3342,savings,997,yes,2020-07-14
7343,3343,savings,5966,yes,2020-07-14
7344,3344,savings,2061,no,2020-07-14
7345,3345,fixed_deposit,0,no,2020-07-14
7346,3346,current,2887,no,2020-07-14
7347,3347,current,1464,yes,2020-07-14
7348,3348,savings,1315,no,2020-07-14
7349,3349,current,466,no,2020-07-14
7350,3350,savings,2383,no,2020-07-14
7351,3351,current,1649,no,2020-07-14
7352,3352,fixed_deposit,132,no,2020-07-14
7353,3353,current,482,yes,2020-07-15
7354,3354,fixed_deposit,203,no,2020-07-15
7355,3355,current,88,no,2020-07-15
7356,3356,savings,2881,no,2020-07-15
7357,3357,fixed_deposit,668,yes,2020-07-15
7358,3358,savings,73,yes,2020-07-15
7359,3359,current,1309,no,2020-07-15
7360,3360,savings,2763,yes,2020-07-15
7361,3361,savings,2959,yes,2020-07-15
7362,3362,savings,930,no,2020-07-15
7363,3363,savings,12956,no,2020-07-15
7364,3364,savings,0,no,2020-07-15
7365,3365,current,19,no,2020-07-16
7366,3366,savings,625,yes,2020-07-16
7367,3367,savings,5511,no,2020-07-16
7368,3368,current,1137,yes,2020-07-16
7369,3369,savings,1329,no,2020-07-16
7370,3370,current,1044,no,2020-07-16
7371,3371,current,302,yes,2020-07-16
7372,3372,current,330,yes,2020-07-16
7373,3373,current,2857,no,2020-07-16
7374,3374,savings,68,yes,2020-07-16
7375,3375,current,1524,yes,2020-07-16
7376,3376,savings,1633,no,2020-07-16
7377,3377,savings,0,no,2020-07-17
7378,3378,current,507,yes,2020-07-17
7379,3379,savings,643,no,2020-07-17
7380,3380,current,2785,no,2020-07-17
7381,3381,current,137,yes,2020-07-17
7382,3382,fixed_deposit,870,no,2020-07-17
7383,3383,fixed_deposit,8603,yes,2020-07-17
7384,3384,savings,18016,no,2020-07-17
7385,3385,savings,51,no,2020-07-17
7386,3386,current,1032,no,2020-07-17
7387,3387,savings,981,no,2020-07-17
7388,3388,current,431,yes,2020-07-17
7389,3389,current,203,yes,2020-07-18
7390,3390,current,3737,no,2020-07-18
7391,3391,savings,7005,no,2020-07-18
7392,3392,savings,111,yes,2020-07-18
7393,3393,savings,565,no,2020-07-18
7394,3394,savings,889,yes,2020-07-18
7395,3395,fixed_deposit,202,yes,2020-07-18
7396,3396,savings,307,no,2020-07-18
7397,3397,savings,0,yes,2020-07-18
7398,3398,savings,429,no,2020-07-18
7399,3399,current,4388,yes,2020-07-18
7400,3400,current,2557,yes,2020-07-18
7401,3401,savings,3122,no,2020-07-19
7402,3402,savings,922,no,2020-07-19
7403,3403,savings,3796,no,2020-07-19
7404,3404,savings,185,no,2020-07-19
7405,3405,current,151,yes,2020-07-19
7406,3406,current,829,no,2020-07-19
7407,3407,savings,103,no,2020-07-19
7408,3408,savings,79,no,2020-07-19
7409,3409,fixed_deposit,1609,yes,2020-07-19
7410,3410,savings,2489,yes,2020-07-19
7411,3411,current,989,no,2020-07-19
7412,3412,savings,58,no,2020-07-19
7413,3413,savings,323,no,2020-07-20
7414,3414,savings,5474,no,2020-07-20
7415,3415,current,219,yes,2020-07-20
7416,3416,fixed_deposit,1240,no,2020-07-20
7417,3417,savings,1228,no,2020-07-20
7418,3418,savings,1660,no,2020-07-20
7419,3419,savings,914,yes,2020-07-20
7420,3420,savings,1699,yes,2020-07-20
7421,3421,savings,1167,yes,2020-07-20
7422,3422,savings,19317,no,2020-07-20
7423,3423,current,1646,yes,2020-07-20
7424,3424,savings,242,yes,2020-07-20
7425,3425,savings,382,no,2020-07-21
7426,3426,fixed_deposit,2383,yes,2020-07-21
7427,3427,savings,2666,yes,2020-07-21
7428,3428,fixed_deposit,1718,yes,2020-07-21
7429,3429,savings,1147,yes,2020-07-21
7430,3430,fixed_deposit,216,no,2020-07-21
7431,3431,current,153,no,2020-07-21
7432,3432,current,1791,no,2020-07-21
7433,3433,fixed_deposit,86,no,2020-07-21
7434,3434,savings,6791,no,2020-07-21
7435,3435,fixed_deposit,292,no,2020-07-21
7436,3436,savings,1291,yes,2020-07-21
7437,3437,savings,175,yes,2020-07-22
7438,3438,savings,0,no,2020-07-22
7439,3439,current,0,yes,2020-07-22
7440,3440,savings,0,yes,2020-07-22
7441,3441,current,4717,no,2020-07-22
7442,3442,current,701,no,2020-07-22
7443,3443,current,3,yes,2020-07-22
7444,3444,current,405,yes,2020-07-22
7445,3445,savings,168,yes,2020-07-22
7446,3446,savings,4297,no,2020-07-22
7447,3447,savings,10532,yes,2020-07-22
7448,3448,savings,4693,no,2020-07-22
7449,3449,savings,9064,no,2020-07-23
7450,3450,savings,6983,no,2020-07-23
7451,3451,savings,2,yes,2020-07-23
7452,3452,fixed_deposit,1536,yes,2020-07-23
7453,3453,current,1612,no,2020-07-23
7454,3454,savings,1211,no,2020-07-23
7455,3455,current,96,yes,2020-07-23
7456,3456,savings,0,no,2020-07-23
7457,3457,savings,1534,yes,2020-07-23
7458,3458,current,3403,yes,2020-07-23
7459,3459,savings,687,no,2020-07-23
7460,3460,savings,7050,yes,2020-07-23
7461,3461,fixed_deposit,538,no,2020-07-24
7462,3462,fixed_deposit,2600,no,2020-07-24
7463,3463,current,0,no,2020-07-24
7464,3464,current,1034,no,2020-07-24
7465,3465,current,108,no,2020-07-24
7466,3466,savings,10185,yes,2020-07-24
7467,3467,savings,3444,no,2020-07-24
7468,3468,savings,1815,no,2020-07-24
7469,3469,savings,52587,yes,2020-07-24
7470,3470,current,10884,yes,2020-07-24
7471,3471,savings,201,yes,2020-07-24
7472,3472,fixed_deposit,190,no,2020-07-24
7473,3473,fixed_deposit,94,no,2020-07-25
7474,3474,current,1311,no,2020-07-25
7475,3475,current,589,no,2020-07-25
7476,3476,fixed_deposit,1853,no,2020-07-25
7477,3477,savings,4401,no,2020-07-25
7478,3478,current,201,no,2020-07-25
7479,3479,savings,533,no,2020-07-25
7480,3480,current,3840,no,2020-07-25
7481,3481,savings,994,no,2020-07-25
7482,3482,fixed_deposit,96,no,2020-07-25
7483,3483,fixed_deposit,1600,no,2020-07-25
7484,3484,savings,100,no,2020-07-25
7485,3485,savings,260,no,2020-07-26
7486,3486,fixed_deposit,1013,no,2020-07-26
7487,3487,savings,413,no,2020-07-26
7488,3488,fixed_deposit,181,no,2020-07-26
7489,3489,current,123,no,2020-07-26
7490,3490,savings,353,yes,2020-07-26
7491,3491,savings,2794,yes,2020-07-26
7492,3492,savings,3850,no,2020-07-26
7493,3493,current,2970,no,2020-07-26
7494,3494,savings,6991,no,2020-07-26
7495,3495,current,2223,yes,2020-07-26
7496,3496,savings,27696,yes,2020-07-26
7497,3497,current,116,yes,2020-07-27
7498,3498,fixed_deposit,2987,yes,2020-07-27
7499,3499,fixed_deposit,608,no,2020-07-27
7500,3500,savings,48,yes,2020-07-27
7501,3501,current,113,no,2020-07-27
7502,3502,current,498,no,2020-07-27
7503,3503,current,2643,no,2020-07-27
7504,3504,fixed_deposit,1337,no,2020-07-27
7505,3505,savings,618,no,2020-07-27
7506,3506,savings,451,yes,2020-07-27
7507,3507,fixed_deposit,0,no,2020-07-27
7508,3508,savings,11,no,2020-07-27
7509,3509,current,1165,yes,2020-07-28
7510,3510,fixed_deposit,2465,yes,2020-07-28
7511,3511,savings,41,yes,2020-07-28
7512,3512,fixed_deposit,35,yes,2020-07-28
7513,3513,savings,3169,no,2020-07-28
7514,3514,current,14,no,2020-07-28
7515,3515,current,431,yes,2020-07-28
7516,3516,fixed_deposit,616,no,2020-07-28
7517,3517,savings,3324,no,2020-07-28
7518,3518,savings,113,yes,2020-07-28
7519,3519,current,13014,no,2020-07-28
7520,3520,current,9367,no,2020-07-28
7521,3521,current,2067,no,2020-07-29
7522,3522,savings,376,no,2020-07-29
7523,3523,savings,842,no,2020-07-29
7524,3524,savings,1235,yes,2020-07-29
7525,3525,current,1,no,2020-07-29
7526,3526,savings,1276,no,2020-07-29
7527,3527,savings,44,yes,2020-07-29
7528,3528,fixed_deposit,255,no,2020-07-29
7529,3529,savings,926,no,2020-07-29
7530,3530,fixed_deposit,1506,yes,2020-07-29
7531,3531,current,444,no,2020-07-29
7532,3532,current,557,yes,2020-07-29
7533,3533,savings,535,no,2020-07-30
7534,3534,savings,2671,yes,2020-07-30
7535,3535,current,896,no,2020-07-30
7536,3536,current,528,yes,2020-07-30
7537,3537,current,209,yes,2020-07-30
7538,3538,savings,226,yes,2020-07-30
7539,3539,current,1974,no,2020-07-30
7540,3540,current,942,no,2020-07-30
7541,3541,current,336,no,2020-07-30
7542,3542,current,-306,no,2020-07-30
7543,3543,current,4623,no,2020-07-30
7544,3544,current,276,yes,2020-07-30
7545,3545,savings,0,no,2020-07-31
7546,3546,savings,1189,yes,2020-07-31
7547,3547,savings,431,no,2020-07-31
7548,3548,savings,2218,no,2020-07-31
7549,3549,savings,1495,no,2020-07-31
7550,3550,savings,828,yes,2020-07-31
7551,3551,savings,12972,no,2020-07-31
7552,3552,savings,948,yes,2020-07-31
7553,3553,current,48,yes,2020-07-31
7554,3554,fixed_deposit,0,yes,2020-07-31
7555,3555,savings,537,no,2020-07-31
7556,3556,fixed_deposit,1938,no,2020-07-31
7557,3557,current,9131,yes,2020-08-01
7558,3558,savings,443,yes,2020-08-01
7559,3559,savings,132,no,2020-08-01
7560,3560,current,3411,no,2020-08-01
7561,3561,current,1,yes,2020-08-01
7562,3562,current,10905,yes,2020-08-01
7563,3563,savings,976,no,2020-08-01
7564,3564,savings,2531,no,2020-08-01
7565,3565,savings,1270,no,2020-08-01
7566,3566,savings,5359,no,2020-08-01
7567,3567,savings,10596,yes,2020-08-01
7568,3568,savings,691,yes,2020-08-01
7569,3569,current,347,yes,2020-08-02
7570,3570,fixed_deposit,9962,yes,2020-08-02
7571,3571,savings,11862,no,2020-08-02
7572,3572,fixed_deposit,1756,no,2020-08-02
7573,3573,savings,4068,no,2020-08-02
7574,3574,savings,5310,yes,2020-08-02
7575,3575,savings,215,no,2020-08-02
7576,3576,current,106,no,2020-08-02
7577,3577,fixed_deposit,0,yes,2020-08-02
7578,3578,current,469,no,2020-08-02
7579,3579,savings,2326,yes,2020-08-02
7580,3580,current,3370,yes,2020-08-02
7581,3581,savings,144,no,2020-08-03
7582,3582,fixed_deposit,733,no,2020-08-03
7583,3583,current,-309,yes,2020-08-03
7584,3584,savings,5584,yes,2020-08-03
7585,3585,current,61,no,2020-08-03
7586,3586,current,1047,no,2020-08-03
7587,3587,savings,265,no,2020-08-03
7588,3588,current,117,yes,2020-08-03
7589,3589,savings,5473,yes,2020-08-03
7590,3590,current,106,yes,2020-08-03
7591,3591,current,127,yes,2020-08-03
7592,3592,current,380,yes,2020-08-03
7593,3593,current,0,yes,2020-08-04
7594,3594,current,255,no,2020-08-04
7595,3595,savings,2145,yes,2020-08-04
7596,3596,current,91,no,2020-08-04
7597,3597,savings,1853,yes,2020-08-04
7598,3598,savings,11262,no,2020-08-04
7599,3599,savings,0,yes,2020-08-04
7600,3600,savings,1129,no,2020-08-04
7601,3601,current,108,yes,2020-08-04
7602,3602,savings,1696,no,2020-08-04
7603,3603,current,854,no,2020-08-04
7604,3604,savings,223,no,2020-08-04
7605,3605,savings,40,yes,2020-08-05
7606,3606,current,2048,no,2020-08-05
7607,3607,savings,3689,no,2020-08-05
7608,3608,savings,539,yes,2020-08-05
7609,3609,current,590,no,2020-08-05
7610,3610,savings,780,no,2020-08-05
7611,3611,current,1464,no,2020-08-05
7612,3612,savings,1311,no,2020-08-05
7613,3613,savings,7,no,2020-08-05
7614,3614,current,636,no,2020-08-05
7615,3615,savings,24277,no,2020-08-05
7616,3616,savings,1872,no,2020-08-05
7617,3617,savings,490,no,2020-08-06
7618,3618,savings,118,no,2020-08-06
7619,3619,current,4119,no,2020-08-06
7620,3620,savings,1504,yes,2020-08-06
7621,3621,current,2087,yes,2020-08-06
7622,3622,fixed_deposit,5689,yes,2020-08-06
7623,3623,savings,201,yes,2020-08-06
7624,3624,fixed_deposit,119,yes,2020-08-06
7625,3625,savings,17964,no,2020-08-06
7626,3626,fixed_deposit,1113,yes,2020-08-06
7627,3627,savings,1596,no,2020-08-06
7628,3628,current,2635,no,2020-08-06
7629,3629,savings,568,yes,2020-08-07
7630,3630,savings,2626,yes,2020-08-07
7631,3631,current,4752,no,2020-08-07
7632,3632,current,528,no,2020-08-07
7633,3633,savings,2552,no,2020-08-07
7634,3634,savings,3343,no,2020-08-07
7635,3635,current,995,no,2020-08-07
7636,3636,current,7968,no,2020-08-07
7637,3637,fixed_deposit,0,no,2020-08-07
7638,3638,current,2587,no,2020-08-07
7639,3639,fixed_deposit,6468,no,2020-08-07
7640,3640,current,4744,yes,2020-08-07
7641,3641,savings,1231,no,2020-08-08
7642,3642,savings,3443,no,2020-08-08
7643,3643,current,2568,no,2020-08-08
7644,3644,current,1644,yes,2020-08-08
7645,3645,savings,1354,yes,2020-08-08
7646,3646,savings,602,yes,2020-08-08
7647,3647,fixed_deposit,1795,yes,2020-08-08
7648,3648,current,0,yes,2020-08-08
7649,3649,savings,268,no,2020-08-08
7650,3650,savings,52,yes,2020-08-08
7651,3651,savings,924,yes,2020-08-08
